Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21NC37GW	DR2657         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.066667	-78.933333 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          145	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2658         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.916667 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          600	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2659         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	      36.1	-78.883333 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          265	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2672         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	    36.075	-78.961111 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          225	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2673         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.916667 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          165	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2674         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.016667	-78.966667 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          265	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2676         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.95     	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          225	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2677         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.145833	-78.897222 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          125	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2678         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	     36.15	-78.883333 	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          145	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	DR2679         	DURHAM / SOUTHEAST / NEUSE                                                                                                                                                    	NC DE&NR                 	North Carolina                	Durham                        	 36.083333	-78.95     	03020201	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          165	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
