STID,Year,Ptype,FirstLeaf,FirstBloom
43669,1957,2,999,116
43669,1958,2,999,118
43669,1959,2,999,101
43669,1960,2,999,98
43669,1961,2,999,100
43669,1962,2,999,100
43669,1963,2,999,133
43669,1964,2,999,117
43669,1965,2,999,110
43669,1966,2,999,99
43672,1957,2,999,117
43672,1958,2,999,122
43672,1959,2,999,99
43672,1961,2,999,114
43672,1965,2,999,115
43672,1966,2,999,98
43672,1968,2,60,100
43672,1969,2,999,111
43672,1970,2,87,114
43672,1972,2,60,93
43672,1973,2,92,118
43672,1975,2,71,132
43710,1957,2,999,79
43710,1958,2,999,106
43710,1959,2,999,86
43710,1960,2,999,85
43710,1961,2,999,87
43710,1962,2,999,96
43710,1963,2,999,94
43710,1964,2,999,103
43710,1965,2,999,107
43710,1966,2,999,91
43710,1967,2,67,88
43710,1968,2,63,90
43710,1969,2,79,95
43710,1970,2,66,91
43761,1957,2,999,105
43761,1958,2,999,108
43761,1960,2,999,92
43761,1961,2,999,100
43761,1962,2,999,107
43761,1963,2,999,113
43761,1964,2,999,108
43761,1965,2,999,107
43761,1967,2,78,125
43761,1969,2,77,110
43761,1971,2,83,115
43761,1973,2,57,99
43761,1974,2,51,105
43761,1975,2,65,100
43761,1980,2,58,102
43761,1981,2,56,93
43761,1982,2,66,113
43761,1983,2,68,109
43761,1984,2,61,99
43761,1985,2,64,91
43791,1957,2,999,119
43791,1958,2,999,121
43791,1959,2,999,107
43791,1960,2,999,123
43791,1961,2,999,105
43791,1962,2,999,107
43791,1963,2,999,135
43791,1964,2,999,116
43791,1965,2,999,115
43791,1966,2,999,106
43791,1967,2,77,135
43791,1968,2,65,104
43791,1969,2,86,118
43791,1970,2,80,123
43791,1971,2,45,117
43791,1972,2,63,114
43791,1973,2,73,116
43791,1975,2,999,132
43800,1967,2,999,73
43800,1968,2,999,71
43800,1969,2,58,85
43800,1972,2,51,75
43800,1973,2,69,84
43800,1974,2,65,83
43821,1967,2,129,140
43821,1968,2,86,121
43821,1969,2,94,126
43821,1970,2,76,134
43821,1971,2,89,135
43821,1972,2,60,124
43821,1974,2,76,127
43821,1975,2,140,144
43821,1977,2,94,126
43824,1957,2,999,119
43824,1958,2,999,128
43824,1959,2,999,113
43824,1960,2,999,128
43824,1961,2,999,122
43824,1962,2,999,140
43824,1966,2,999,105
43824,1967,2,80,999
43824,1968,2,113,144
43824,1969,2,115,147
43824,1970,2,85,144
43824,1971,2,97,159
43824,1972,2,118,147
43824,1974,2,101,148
43824,1975,2,123,155
43824,1976,2,114,143
43824,1978,2,75,999
43859,1957,2,999,119
43859,1958,2,999,129
43859,1959,2,999,116
43859,1960,2,999,124
43859,1968,2,101,119
43859,1971,2,84,130
43859,1974,2,76,116
43859,1975,2,90,133
43859,1976,2,69,129
43859,1977,2,67,109
43859,1978,2,80,94
43875,1957,2,999,93
43875,1958,2,999,82
43875,1959,2,999,83
43875,1960,2,999,76
43875,1961,2,999,74
43875,1962,2,999,88
43875,1963,2,999,70
43875,1964,2,999,62
43875,1966,2,999,79
43875,1967,2,54,79
43875,1968,2,54,60
43875,1969,2,64,88
43875,1970,2,46,70
43875,1971,2,49,74
43875,1972,2,52,73
43925,1957,2,999,106
43925,1958,2,999,111
43925,1960,2,999,89
43925,1961,2,999,91
43925,1962,2,999,99
43928,1967,2,95,132
43928,1968,2,86,999
43928,1969,2,78,115
43928,1970,2,82,999
43928,1971,2,64,999
43928,1972,2,66,82
43928,1973,2,82,120
43928,1974,2,61,109
44082,1957,2,999,93
44082,1959,2,999,92
44082,1962,2,999,99
44082,1963,2,999,92
44082,1964,2,999,97
44082,1965,2,999,86
44082,1966,2,999,93
44082,1967,2,74,115
44097,1957,2,999,121
44097,1958,2,999,119
44097,1960,2,999,100
44097,1961,2,999,102
44097,1962,2,999,107
44097,1963,2,999,133
44097,1964,2,999,116
44097,1965,2,999,117
44144,1967,2,59,78
44144,1968,2,54,75
44144,1969,2,74,95
44144,1970,2,76,117
44144,1971,2,999,80
44144,1972,2,51,64
44191,1957,2,999,108
44191,1958,2,999,103
44191,1959,2,999,96
44191,1960,2,999,98
44191,1961,2,999,92
44191,1962,2,999,102
44191,1963,2,999,100
44191,1964,2,999,103
44191,1967,2,79,122
44191,1968,2,58,93
44191,1969,2,80,109
44191,1970,2,57,93
44191,1971,2,81,107
44208,1957,2,999,86
44208,1958,2,999,68
44208,1959,2,999,87
44208,1960,2,999,84
44208,1961,2,999,69
44208,1963,2,999,79
44208,1964,2,999,71
44208,1965,2,999,72
44208,1966,2,999,73
44208,1968,2,56,68
44208,1970,2,58,87
44208,1971,2,62,87
44208,1972,2,54,72
44208,1973,2,41,75
44208,1974,2,51,79
44208,1975,2,999,89
44232,1967,2,999,79
44232,1968,2,63,88
44232,1969,2,84,103
44232,1970,2,36,90
44232,1971,2,43,999
44232,1972,2,999,66
44232,1973,2,73,102
44232,1976,2,999,98
44232,1977,2,67,98
44405,1967,2,69,81
44405,1968,2,53,58
44405,1969,2,59,84
44405,1970,2,57,71
44405,1971,2,31,46
44405,1972,2,37,57
44405,1973,2,999,75
44405,1974,2,999,7
44405,1975,2,60,82
44418,1957,2,999,99
44418,1958,2,999,110
44418,1959,2,999,94
44418,1960,2,999,93
44418,1961,2,999,96
44418,1962,2,999,98
44418,1963,2,999,97
44418,1964,2,999,110
44418,1965,2,999,109
44418,1966,2,999,94
44418,1968,2,74,90
44418,1969,2,91,109
44418,1970,2,94,107
44418,1971,2,43,83
44418,1972,2,56,64
44418,1973,2,66,114
44418,1974,2,75,103
44418,1975,2,68,121
44518,1958,2,999,111
44518,1959,2,999,93
44518,1960,2,999,90
44518,1961,2,999,93
44518,1962,2,999,102
44518,1964,2,999,105
44518,1965,2,999,104
44518,1966,2,999,92
44536,1967,2,999,91
44536,1969,2,51,999
44536,1970,2,61,95
44536,1971,2,67,999
44536,1972,2,47,72
44536,1973,2,58,89
44536,1975,2,63,75
44587,1957,2,999,130
44587,1958,2,999,127
44587,1959,2,999,115
44587,1960,2,999,103
44587,1961,2,999,106
44587,1962,2,999,103
44587,1963,2,999,146
44587,1964,2,999,118
44587,1965,2,999,75
44587,1966,2,999,110
44587,1967,2,66,135
44587,1968,2,57,103
44587,1969,2,999,124
44587,1970,2,57,99
44587,1971,2,37,106
44587,1972,2,49,107
44587,1973,2,52,120
44587,1975,2,59,136
44587,1976,2,41,999
44660,1957,2,999,91
44660,1958,2,999,76
44660,1959,2,999,83
44660,1960,2,999,80
44660,1961,2,999,62
44660,1962,2,999,83
44660,1963,2,999,76
44660,1964,2,999,87
44660,1965,2,999,62
44660,1966,2,999,89
44660,1967,2,43,73
44660,1968,2,53,74
44660,1969,2,40,91
44660,1970,2,58,78
44660,1971,2,40,71
44660,1972,2,43,74
44690,1957,2,999,126
44690,1958,2,999,129
44690,1959,2,999,110
44690,1960,2,999,125
44690,1961,2,999,105
44690,1962,2,999,104
44690,1964,2,999,114
44690,1965,2,999,116
44690,1966,2,999,109
44690,1968,2,59,102
44690,1969,2,87,126
44703,1957,2,999,96
44703,1958,2,999,106
44703,1959,2,999,92
44703,1960,2,999,92
44703,1961,2,999,93
44703,1962,2,999,97
44703,1963,2,999,113
44703,1964,2,999,97
44703,1968,2,999,88
44703,1969,2,999,101
44703,1971,2,41,93
44703,1973,2,62,98
44812,1957,2,999,87
44812,1958,2,999,97
44812,1959,2,999,89
44812,1960,2,999,85
44812,1961,2,999,86
44812,1962,2,999,93
44812,1963,2,999,77
44812,1965,2,999,91
44812,1966,2,999,75
44851,1957,2,999,110
44851,1958,2,999,110
44851,1959,2,999,100
44851,1960,2,999,98
44851,1961,2,999,98
44851,1962,2,999,104
44851,1963,2,999,114
44851,1964,2,999,103
44851,1965,2,999,95
44886,1967,2,76,114
44886,1968,2,60,88
44886,1969,2,60,88
44886,1970,2,59,89
44886,1971,2,65,100
44886,1972,2,40,71
44886,1973,2,35,86
44886,1974,2,28,92
44886,1975,2,13,103
44886,1976,2,34,90
44890,1957,2,999,63
44890,1958,2,999,74
44890,1959,2,999,80
44890,1960,2,999,77
44890,1961,2,999,69
44890,1962,2,999,86
44890,1963,2,999,66
44890,1964,2,999,72
44890,1965,2,999,74
44890,1966,2,999,71
44890,1968,2,47,59
44890,1969,2,999,79
44890,1970,2,999,65
44890,1971,2,999,77
44890,1972,2,46,63
45002,1957,2,999,85
45002,1958,2,999,105
45002,1959,2,999,92
45002,1960,2,999,85
45002,1961,2,999,91
45002,1962,2,999,94
45002,1963,2,999,95
45002,1964,2,999,100
45002,1965,2,999,95
45002,1967,2,74,107
45002,1968,2,60,84
45002,1969,2,69,106
45002,1970,2,76,91
45002,1971,2,70,88
45002,1972,2,62,76
45002,1973,2,92,106
45002,1974,2,78,97
45002,1975,2,89,115
45002,1976,2,81,106
45002,1977,2,80,101
45002,1978,2,74,96
45002,1979,2,72,104
45002,1980,2,82,98
45017,1957,2,999,92
45017,1958,2,999,95
45017,1959,2,999,87
45017,1960,2,999,92
45017,1961,2,999,82
45017,1962,2,999,92
45017,1963,2,999,93
45017,1964,2,999,94
45017,1966,2,999,89
45017,1971,2,45,82
45017,1972,2,59,71
45032,1957,2,999,80
45032,1958,2,999,81
45032,1959,2,999,83
45032,1960,2,999,79
45032,1961,2,999,71
45032,1962,2,999,87
45032,1963,2,999,67
45032,1964,2,999,74
45032,1965,2,999,77
45032,1966,2,999,79
45032,1967,2,999,79
45032,1968,2,55,78
45032,1969,2,57,92
45067,1957,2,999,77
45067,1958,2,999,96
45067,1959,2,999,83
45067,1960,2,999,79
45067,1961,2,999,74
45067,1962,2,999,92
45067,1963,2,999,76
45067,1964,2,999,91
45067,1965,2,999,83
45067,1966,2,999,82
45107,1957,2,999,100
45107,1958,2,999,110
45107,1959,2,999,93
45107,1960,2,999,94
45107,1961,2,999,78
45107,1962,2,999,87
45107,1963,2,999,91
45107,1964,2,999,106
45107,1965,2,999,100
45107,1966,2,999,91
45118,1958,2,999,75
45118,1959,2,999,76
45118,1960,2,999,79
45118,1961,2,999,73
45118,1962,2,999,88
45118,1963,2,999,74
45118,1964,2,999,73
45118,1965,2,999,76
45118,1966,2,999,76
45118,1967,2,60,79
45118,1968,2,48,61
45118,1969,2,47,83
45118,1970,2,41,65
45118,1971,2,999,77
45118,1973,2,42,75
45147,1957,2,999,91
45147,1958,2,999,118
45147,1959,2,999,93
45147,1960,2,999,89
45147,1961,2,999,91
45147,1962,2,999,74
45147,1964,2,999,115
45147,1965,2,999,106
45258,1957,2,999,122
45258,1967,2,71,135
45258,1968,2,60,999
45258,1969,2,64,112
45258,1970,2,85,98
45258,1971,2,69,999
45258,1972,2,999,120
45284,1967,2,72,86
45284,1970,2,103,144
45284,1971,2,95,156
45284,1972,2,82,142
45284,1973,2,120,143
45284,1974,2,95,143
45284,1975,2,109,153
45284,1976,2,110,141
45284,1977,2,102,154
45284,1978,2,123,157
45284,1979,2,105,142
45284,1980,2,115,999
45346,1983,2,999,92
45346,1984,2,999,86
45346,1985,2,56,91
45346,1990,2,76,103
45346,1992,2,55,96
45346,1993,2,62,82
45371,1957,2,999,90
45371,1958,2,999,74
45371,1959,2,999,81
45371,1960,2,999,80
45371,1962,2,999,92
45371,1963,2,999,73
45371,1964,2,999,78
45371,1965,2,999,91
45371,1966,2,999,81
45371,1967,2,999,92
45371,1969,2,55,92
45371,1970,2,44,75
45371,1972,2,50,72
45371,1973,2,31,79
45535,1957,2,999,82
45535,1958,2,999,79
45535,1959,2,999,89
45535,1960,2,999,84
45535,1961,2,999,72
45535,1962,2,999,87
45535,1963,2,999,69
45535,1964,2,999,76
45535,1965,2,999,80
45535,1966,2,999,76
45535,1967,2,60,83
45535,1968,2,58,68
45535,1969,2,50,85
45535,1970,2,69,75
45598,1959,2,999,118
45598,1960,2,999,90
45598,1961,2,999,93
45598,1962,2,999,95
45598,1963,2,999,111
45598,1964,2,999,99
45598,1966,2,999,92
45598,1968,2,64,91
45598,1970,2,60,82
45598,1971,2,60,93
45598,1972,2,54,75
45598,1974,2,64,91
45623,1967,2,999,140
45623,1968,2,91,127
45623,1969,2,91,128
45623,1970,2,95,137
45623,1971,2,69,135
45623,1972,2,74,999
45623,1973,2,100,125
45623,1974,2,91,129
45623,1975,2,118,128
45623,1976,2,89,130
45623,1977,2,91,123
45623,1978,2,69,126
45623,1979,2,99,133
45623,1983,2,87,135
45623,1984,2,71,110
45623,1985,2,74,121
45623,1986,2,64,135
45623,1987,2,89,115
45623,1988,2,77,123
45623,1989,2,90,107
45629,1957,2,999,92
45629,1958,2,999,113
45629,1959,2,999,87
45629,1960,2,999,80
45629,1962,2,999,98
45629,1963,2,999,80
45823,1957,2,999,88
45823,1958,2,999,59
45823,1959,2,999,82
45823,1960,2,999,91
45823,1964,2,999,86
45909,1957,2,999,86
45909,1958,2,999,116
45909,1959,2,999,69
45909,1960,2,999,100
45909,1961,2,999,75
45909,1962,2,999,88
45909,1963,2,999,119
45909,1964,2,999,103
45909,1965,2,999,76
45909,1966,2,999,92
45909,1967,2,66,135
45909,1970,2,70,92
45909,1971,2,36,999
45909,1976,2,68,110
45909,1977,2,67,110
45909,1978,2,69,100
45909,1980,2,79,102
45909,1981,2,83,110
45909,1982,2,60,111
45909,1983,2,56,128
45909,1984,2,32,71
45909,1985,2,46,91
45909,1986,2,32,999
45909,1987,2,84,103
45941,1958,2,999,143
45941,1960,2,999,139
45941,1961,2,999,143
45941,1962,2,999,131
45941,1963,2,999,132
45941,1967,2,136,143
45941,1968,2,123,999
45941,1975,2,122,152
45941,1976,2,109,139
45941,1977,2,102,999
45941,1978,2,74,147
45941,1979,2,76,132
45941,1980,2,80,999
46122,1957,2,999,101
46122,1958,2,999,101
46122,1959,2,999,65
46122,1960,2,999,91
46122,1961,2,999,97
46122,1962,2,999,99
46122,1963,2,999,107
46122,1964,2,999,106
46252,1959,2,999,98
46252,1960,2,999,95
46252,1964,2,999,108
46252,1966,2,999,91
46252,1968,2,37,91
46252,1969,2,91,96
46252,1972,2,34,77
46252,1974,2,70,104
46252,1975,2,63,129
46252,1976,2,61,119
46328,1957,2,999,107
46328,1958,2,999,110
46328,1959,2,999,103
46328,1960,2,999,106
46328,1961,2,999,107
46328,1962,2,999,106
46328,1963,2,999,126
46328,1964,2,999,87
46328,1965,2,999,110
46328,1966,2,999,98
46328,1967,2,98,133
46328,1968,2,70,100
46328,1969,2,91,112
46328,1970,2,59,999
46328,1972,2,59,109
46328,1973,2,53,101
46328,1974,2,73,118
46328,1975,2,64,132
46328,1976,2,62,100
46328,1979,2,78,100
46328,1984,2,62,104
46328,1987,2,62,105
46328,1993,2,69,106
46525,1957,2,999,81
46525,1958,2,999,72
46525,1959,2,999,80
46525,1960,2,999,77
46525,1961,2,999,76
46525,1963,2,999,71
46525,1964,2,999,69
46525,1965,2,999,77
46525,1966,2,999,79
46525,1967,2,999,83
46525,1968,2,999,79
46525,1969,2,57,83
46525,1970,2,48,999
46597,1967,2,118,137
46597,1968,2,61,102
46597,1969,2,92,118
46597,1970,2,68,115
46597,1971,2,57,120
46597,1972,2,63,999
46597,1973,2,75,117
46597,1974,2,77,114
46597,1977,2,53,107
46597,1979,2,71,999
46597,1980,2,69,110
46597,1982,2,71,118
46597,1984,2,61,92
46597,1987,2,85,105
46597,1992,2,93,105
46610,1957,2,999,79
46610,1958,2,999,89
46610,1959,2,999,79
46610,1960,2,999,79
46610,1961,2,999,69
46610,1962,2,999,84
46610,1963,2,999,79
46610,1964,2,999,91
46610,1965,2,999,74
46610,1966,2,999,87
46610,1967,2,74,89
46610,1968,2,59,74
46610,1969,2,999,84
46657,1957,2,999,99
46657,1958,2,999,112
46657,1959,2,999,96
46657,1960,2,999,87
46657,1961,2,999,100
46657,1962,2,999,100
46657,1964,2,999,115
46657,1965,2,999,115
46657,1966,2,999,94
46675,1983,2,61,91
46675,1984,2,61,76
46675,1985,2,57,89
46675,1986,2,43,77
46675,1987,2,59,76
46675,1988,2,50,64
46675,1989,2,63,79
46675,1990,2,67,87
46675,1991,2,51,85
46675,1993,2,60,82
46675,2001,2,76,90
46675,2002,2,71,90
46703,1957,2,999,94
46703,1958,2,999,102
46703,1959,2,999,91
46703,1960,2,999,91
46703,1961,2,999,81
46703,1962,2,999,97
46703,1963,2,999,91
46703,1964,2,999,103
46703,1965,2,999,103
46703,1966,2,999,95
46703,1967,2,65,100
46703,1968,2,51,76
46703,1969,2,60,113
46703,1972,2,60,999
46726,1957,2,999,93
46726,1958,2,999,92
46726,1959,2,999,93
46726,1961,2,999,68
46726,1962,2,999,92
46726,1963,2,999,107
46726,1966,2,999,87
46726,1967,2,67,92
46726,1968,2,61,999
46726,1970,2,51,79
46726,1975,2,59,107
46726,1976,2,52,92
46726,1978,2,65,82
46726,1979,2,65,89
46726,1980,2,60,92
46726,1984,2,48,78
46726,1985,2,999,84
46726,1986,2,59,86
46829,1957,2,999,97
46829,1958,2,999,94
46829,1959,2,999,92
46829,1960,2,999,89
46829,1961,2,999,81
46829,1962,2,999,81
46829,1963,2,999,73
46829,1964,2,999,76
46891,1957,2,999,92
46891,1958,2,999,110
46891,1959,2,999,93
46891,1960,2,999,91
46891,1961,2,999,92
46891,1962,2,999,101
46891,1965,2,999,109
46891,1966,2,999,92
46891,1967,2,999,108
46891,1968,2,60,96
46962,1957,2,999,99
46962,1958,2,999,108
46962,1959,2,999,93
46962,1960,2,999,89
46962,1961,2,999,101
46962,1964,2,999,103
46962,1965,2,999,76
46962,1966,2,999,91
46962,1967,2,50,106
46962,1968,2,59,81
46962,1969,2,69,100
46962,1970,2,49,87
46962,1971,2,40,80
46962,1972,2,50,75
46998,1967,2,138,155
46998,1968,2,102,140
46998,1969,2,114,144
46998,1970,2,95,145
46998,1972,2,115,146
47050,1957,2,999,83
47050,1959,2,999,74
47050,1960,2,999,83
47050,1961,2,999,69
47050,1962,2,999,91
47050,1963,2,999,69
47050,1964,2,999,91
47050,1965,2,999,74
47050,1966,2,999,84
47050,1967,2,64,84
47050,1968,2,60,64
47077,1957,2,999,78
47077,1958,2,999,80
47077,1959,2,999,79
47077,1960,2,999,70
47077,1961,2,999,63
47077,1962,2,999,83
47077,1963,2,999,80
47077,1964,2,999,74
47077,1965,2,999,77
47077,1966,2,999,78
47077,1967,2,58,73
47077,1968,2,48,59
47077,1969,2,999,81
47077,1970,2,27,80
47077,1971,2,59,82
47077,1972,2,50,65
47077,1973,2,29,57
47077,1974,2,45,74
47077,1975,2,58,83
47077,1976,2,48,79
47077,1977,2,51,77
47077,1978,2,55,75
47077,1979,2,999,70
47096,1967,2,137,142
47096,1968,2,93,121
47096,1969,2,89,129
47096,1970,2,83,133
47096,1971,2,82,127
47096,1972,2,59,999
47096,1973,2,93,129
47195,1957,2,999,121
47195,1958,2,999,129
47195,1959,2,999,123
47195,1960,2,999,129
47195,1962,2,999,121
47195,1963,2,999,135
47195,1964,2,999,135
47195,1965,2,999,121
47195,1983,2,98,999
47195,1984,2,92,999
47195,1985,2,98,127
47195,1987,2,999,123
47195,1988,2,102,135
47292,1967,2,60,86
47292,1968,2,71,84
47292,1969,2,46,999
47292,1970,2,67,82
47292,1971,2,36,83
47292,1972,2,40,75
47292,1973,2,47,999
47292,1974,2,44,83
47292,1975,2,62,102
47473,1957,2,999,71
47473,1958,2,999,79
47473,1959,2,999,83
47473,1961,2,999,53
47473,1963,2,999,57
47473,1965,2,999,58
47473,1966,2,999,76
47473,1967,2,69,64
47473,1968,2,32,57
47473,1969,2,60,51
47473,1970,2,69,63
47473,1971,2,34,50
47473,1972,2,35,51
47473,1973,2,45,55
47473,1974,2,51,63
47473,1975,2,27,53
47473,1977,2,42,52
47473,1979,2,57,66
47473,1980,2,59,70
47473,1985,2,47,53
47516,1958,2,999,88
47516,1959,2,999,74
47516,1960,2,999,79
47516,1962,2,999,92
47516,1963,2,999,68
47516,1964,2,999,87
47516,1965,2,999,91
47516,1966,2,999,91
47516,1967,2,74,93
47516,1968,2,69,82
47516,1969,2,65,91
47516,1970,2,74,82
47516,1971,2,74,92
47516,1972,2,59,74
47516,1973,2,61,84
47516,1974,2,74,87
47516,1975,2,62,105
47516,1976,2,71,86
47516,1980,2,66,91
47516,1981,2,60,89
47516,1982,2,62,84
47516,1983,2,46,77
47516,1984,2,69,84
47516,1985,2,64,87
47516,1986,2,58,75
47516,1987,2,61,84
47643,1957,2,999,92
47643,1958,2,999,83
47643,1959,2,999,82
47643,1960,2,999,76
47643,1961,2,999,83
47643,1962,2,999,86
47643,1963,2,999,72
47643,1964,2,999,71
47643,1965,2,999,79
47643,1966,2,999,80
47643,1967,2,999,80
47643,1968,2,83,86
47643,1970,2,64,79
47646,1957,2,999,97
47646,1958,2,999,102
47646,1959,2,999,91
47646,1960,2,999,88
47646,1961,2,999,85
47646,1962,2,999,88
47646,1963,2,999,83
47646,1964,2,999,78
47646,1965,2,999,70
47646,1966,2,999,89
47646,1967,2,57,75
47646,1968,2,54,62
47646,1969,2,63,101
47646,1970,2,47,83
47646,1971,2,27,59
47646,1972,2,47,75
47646,1973,2,39,87
47646,1974,2,27,84
47681,1968,2,88,120
47681,1969,2,999,109
47681,1970,2,109,121
47681,1971,2,56,85
47681,1972,2,66,87
47689,1957,2,999,110
47689,1958,2,999,111
47689,1959,2,999,97
47689,1960,2,999,94
47689,1961,2,999,101
47689,1962,2,999,103
47689,1963,2,999,130
47689,1964,2,999,108
47689,1965,2,999,110
47689,1966,2,999,94
47689,1967,2,66,137
47689,1968,2,62,98
47689,1969,2,65,125
47689,1970,2,54,96
47689,1971,2,50,99
47689,1973,2,60,113
47689,1975,2,62,127
47689,1976,2,71,116
47719,1957,2,999,102
47719,1958,2,999,100
47719,1960,2,999,92
47719,1964,2,999,105
47719,1965,2,999,109
47719,1966,2,999,93
47719,1967,2,86,120
47719,1968,2,999,86
47719,1970,2,999,99
47719,1971,2,60,92
47719,1972,2,50,74
47719,1973,2,76,95
47723,1957,2,999,79
47723,1958,2,999,86
47723,1959,2,999,86
47723,1960,2,999,75
47723,1961,2,999,54
47723,1962,2,999,87
47779,1957,2,999,75
47779,1958,2,999,41
47779,1959,2,999,73
47779,1960,2,999,87
47779,1963,2,999,101
47779,1964,2,999,78
47779,1965,2,999,54
47779,1966,2,999,73
47779,1968,2,53,63
47807,1957,2,999,97
47807,1958,2,999,79
47807,1961,2,999,83
47807,1962,2,999,91
47807,1963,2,999,81
47807,1964,2,999,101
47807,1967,2,999,63
47807,1968,2,999,112
47807,1969,2,999,86
47807,1971,2,999,79
47807,1972,2,999,95
47807,1973,2,999,79
47810,1957,2,999,89
47810,1958,2,999,116
47810,1959,2,999,92
47810,1960,2,999,84
47810,1963,2,999,86
47810,1964,2,999,106
47810,1966,2,999,79
47810,1967,2,999,105
47810,1968,2,51,65
47916,1957,2,999,98
47916,1958,2,999,64
47916,1959,2,999,74
47916,1960,2,999,83
47916,1961,2,999,77
47916,1962,2,999,95
47916,1964,2,999,74
47916,1965,2,999,79
47916,1967,2,61,79
47965,1957,2,999,95
47965,1958,2,999,75
47965,1959,2,999,77
47965,1960,2,999,77
47965,1961,2,999,74
47965,1962,2,999,64
47965,1963,2,999,68
47965,1964,2,999,67
47965,1965,2,999,71
