Station,Year,Day,Date,Time,Latitude,Longitude,Depth,Secchi,Temp,Co0,SpCo0,BeamAtten,Transmission,chla,PC,PAR,DO,au.chl,AquaFluor_PC,AquaFluor_CHL,Turbidity,TP,TDP,SRP,NH4,NO3,SiO2,Cl,TSS,VSS,POC,PON,DOC,ExChla,ExPC,pMC,dMC,pMC_LC_MS,TCyanos_cells,TCyanos_volume
WE6,2010,2-Aug,8/2/10,15:53,41.7062,83.3865,3,0.6,28.4,,,,,,,,,,,,,66.73,7.72,8.55,4.27,0.03,1.29,24.15,,,,,,48.15,27.55,3.28,,,92330,4291
WE7,2010,2-Aug,8/2/10,16:11,41.7639,83.4152,3.9,0.6,28.7,,,,,,,,,,,,,74.88,7.53,0.64,4.04,0,1.36,25.29,,,,,,50.86,30.72,3.1,,,40339,1622
WE8,2010,2-Aug,8/2/10,10:52,41.8347,83.3639,4.5,0.9,27.3,,,,,,,,,,,,,55.61,5.78,0.7,4.49,0.09,2.2,17.3,12.27,7.13,,,3.76,57.48,57.84,3.84,,,69633,2534
WE9,2010,2-Aug,8/2/10,16:01,41.7177,83.424,2.5,0.5,29.3,,,,,,,,,,,,,120.4,13.36,9.06,5.84,0.32,2.13,29.85,30.63,13.73,,,5.36,118.65,102.63,10.63,,,162476,7336
WE 2010.7,2010,2-Aug,8/2/10,12:18,41.6245,82.9924,5.5,1,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,8.12,2.34,,,44562,2152
WE 2010.8,2010,2-Aug,8/2/10,12:28,41.6124,82.9436,7,1,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,15,,,214785,10073
WE 2010.9,2010,2-Aug,8/2/10,14:37,41.598,82.8301,7,1.4,28,,,,,,,,,,,,,,,,,,,,,,,,,,44.25,20.77,,,547911,27051
WE 2010.10,2010,2-Aug,8/2/10,14:50,41.5819,82.9313,7,1.5,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,10.21,3.25,,,66048,3209
WE 2010.11,2010,2-Aug,8/2/10,15:00,41.5933,83.0106,5.4,0.9,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,5.86,,,73081,3448
WE1,2010,9-Aug,8/9/10,7:50,41.8855,83.319,5.2,0.8,26.6,,,,,,,,,,,,,59.51,7.09,0.39,3.82,0.01,2.36,20.08,,,,,,37.94,,0.12,,,19468,736
WE2,2010,9-Aug,8/9/10,8:54,41.7544,83.3165,4.9,1.4,25.5,,,,,,,,,,,,,26.08,6.56,2.26,19.07,0.01,2.4,12.91,7.3,1.55,,,2.7,9.69,,0.04,,,4929,179
WE3,2010,9-Aug,8/9/10,8:01,41.8599,83.2674,3.7,1.5,25.9,,,,,,,,,,,,,30.17,4.66,0.64,8.98,0.02,2.08,15.06,,,,,,24.24,,0.65,,,17226,721
WE4,2010,9-Aug,8/9/10,8:13,41.8333,83.1916,7,1.6,25.7,,,,,,,,,,,,,35.46,6.08,0.49,12.79,0.07,1.89,13.99,,,,,,21.99,,0.3,,,30374,1373
WE5,2010,9-Aug,8/9/10,8:32,41.806,83.2544,7,1.1,25.8,,,,,,,,,,,,,30.51,5.9,0.43,9.43,0.02,1.73,13.27,,,,,,17.09,,0.14,,,16866,624
WE6,2010,9-Aug,8/9/10,9:16,41.7045,83.386,2.5,0.4,25.1,,,,,,,,,,,,,97.87,15.81,16.63,4.27,0.01,1.53,25.45,,,,,,78.74,,5.38,,,344445,16774
WE7,2010,9-Aug,8/9/10,9:39,41.764,83.4017,3.6,1,25.5,,,,,,,,,,,,,39.55,9.28,2.71,11,0.01,2.08,15.42,,,,,,14.36,,2.47,,,5234,144
WE8,2010,9-Aug,8/9/10,7:37,41.8347,83.3626,4.1,1.4,25.7,,,,,,,,,,,,,40.24,5.79,0.62,6.29,0,1.89,15.42,7.17,2.75,,,3.28,20.32,,0.07,,,5590,212
WE9,2010,9-Aug,8/9/10,9:21,41.7175,83.4318,2.4,0.5,25.3,,,,,,,,,,,,,96.27,12.37,42.14,4.72,0.02,1.45,21.87,37.47,7.23,,,4.24,75.23,,1.21,,,41614,1924
WE1,2010,16-Aug,8/16/10,11:27,41.885,83.319,4.9,0.9,27.1,,,,,,,,,,,,,46.53,4.99,0.45,18.72,0.04,2.44,16.49,,,,,,29.02,23.15,0.12,,,27940,1193
WE2,2010,16-Aug,8/16/10,13:12,41.754,83.2849,,0.9,26.6,,,,,,,,,,,,,44.66,11.7,6,17.67,0.02,1.77,18.64,10.17,2.72,,,3.85,19.36,17.23,0.74,,,2432,68
WE3,2010,16-Aug,8/16/10,11:44,41.8341,83.1899,7.5,1.5,26.7,,,,,,,,,,,,,32.08,4.23,0.37,9.08,0.09,1.85,13.99,,,,,,31.12,18.82,0.11,,,14233,508
WE4,2010,16-Aug,8/16/10,12:00,41.8341,83.1899,,1.4,25.9,,,,,,,,,,,,,19.94,3.05,0.4,5.66,0.14,1.85,6.82,,,,,,12.79,2.43,0.06,,,740,23
WE5,2010,16-Aug,8/16/10,12:25,41.8065,83.2549,,1.3,26.5,,,,,,,,,,,,,40.02,4.37,1.12,8.21,0.04,1.89,13.63,,,,,,30.43,21.06,0.21,,,9258,169
WE6,2010,16-Aug,8/16/10,13:56,41.7047,83.3858,,0.3,26.9,,,,,,,,,,,,,127.94,44,30.94,8.29,0.04,2.12,31.18,,,,,,52.16,18.25,1.3,,,33772,1650
WE7,2010,16-Aug,8/16/10,14:21,41.765,83.4031,,0.6,26.8,,,,,,,,,,,,,60,14.95,9.67,3.34,0,2.16,17.93,,,,,,27.17,,0.12,,,5402,198
WE8,2010,16-Aug,8/16/10,11:05,41.8335,83.3608,4.9,1.2,26.6,,,,,,,,,,,,,50.29,11.9,6,6.63,0.01,2.4,17.21,9.57,4.6,,,3.74,24.82,8.46,0.11,,,34907,1618
WE9,2010,16-Aug,8/16/10,14:08,41.7179,83.4228,,0.4,27.1,,,,,,,,,,,,,118.89,35.01,22.55,5.49,0.02,2.2,25.09,36.7,6.5,,,4.97,50.32,18.52,0.48,,,55903,2774
WE 2010.12,2010,16-Aug,8/16/10,12:40,41.786,83.2687,,1.1,26.4,,,,,,,,,,,,,0,1.32,0.03,,,,,,,,,,24.4,5.41,0.09,,,9377,239
WE 2010.13,2010,16-Aug,8/16/10,13:34,41.7762,83.3519,,0.3,26.5,,,,,,,,,,,,,,,,,,,,,,,,,18.69,9.63,0.07,,,6015,255
WE 2010.14,2010,16-Aug,8/16/10,12:52,41.7845,83.2507,,1.1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,25.05,7.46,0.1,,,10791,405
WE1,2010,23-Aug,8/23/10,11:07,41.8847,83.3178,5.3,0.9,25,,,,,,,,,,,,,54.15,11.99,7.37,11.01,0.02,2.6,17.93,,,,,,34.23,7.53,0.13,,,29449,84
WE3,2010,23-Aug,8/23/10,11:19,41.8912,83.2772,7,1.2,24.8,,,,,,,,,,,,,50.15,6.07,5.97,19.68,0.02,2.4,13.63,,,,,,38.07,19.2,0.18,,,27489,117
WE4,2010,23-Aug,8/23/10,11:38,41.8337,83.1911,9,1.4,24.9,,,,,,,,,,,,,34.13,5,0.92,14.69,0.05,2.2,9.69,,,,,,26,10.22,0.41,,,19026,431
WE5,2010,23-Aug,8/23/10,11:52,41.8048,83.2557,8.1,1.3,25,,,,,,,,,,,,,38.86,6.04,4.52,19.16,0.03,2.12,13.63,,,,,,24.82,9.52,0.35,,,3861,57
WE8,2010,23-Aug,8/23/10,10:44,41.8334,83.3635,5.3,1.1,25.7,,,,,,,,,,,,,57.67,19.48,13.37,22.75,0.03,2.76,18.64,10.23,2.63,,,3.98,24.34,13.28,0.17,,,10011,51
WE1,2010,30-Aug,8/30/10,11:14,41.8849,83.3644,5.2,0.9,26,,,,,,,,,,,,,70.12,7.66,1.01,3.43,0.01,2.46,19.27,,,,,,48.32,65.83,0.04,,,10780,346
WE2,2010,30-Aug,8/30/10,10:20,41.7538,83.3186,6,0.5,28,,,,,,,,,,,,,181.72,10.32,1.28,3.81,0.01,2.25,18.01,26.47,18.18,,,3.73,194.22,34.24,0.99,,,261627,13113
WE3,2010,30-Aug,8/30/10,11:01,41.8515,83.2637,8,1.5,24.4,,,,,,,,,,,,,36.54,10.55,4.75,3.24,0.01,2.19,14.21,,,,,,19.16,9.82,0.16,,,11960,145
WE4,2010,30-Aug,8/30/10,11:15,41.8335,83.1912,9.1,1.8,24.5,,,,,,,,,,,,,25.15,7.56,0.46,5.88,0.01,1.87,10.83,,,,,,26.91,15.63,0.13,,,37441,1316
WE5,2010,30-Aug,8/30/10,11:30,41.6386,83.2562,8.1,1.2,24.7,,,,,,,,,,,,,37.7,12.02,6.78,3.81,0.01,2.25,13.36,,,,,,20.11,8.26,0.02,,,19832,504
WE6,2010,30-Aug,8/30/10,14:33,41.7045,83.3862,3,0.4,28.1,,,,,,,,,,,,,150.44,15.58,5.97,4.44,0.01,2.78,26.88,,,,,,105.81,41.41,3.03,,,29860,1768
WE7,2010,30-Aug,8/30/10,15:10,41.7624,83.4029,4,0.5,26.9,,,,,,,,,,,,,132.04,17.77,7.9,4.09,0.01,2.46,25.61,,,,,,82.05,50.5,4.26,,,42722,2245
WE8,2010,30-Aug,8/30/10,10:32,41.8345,83.3644,5,0.8,24.7,,,,,,,,,,,,,129.71,7.47,1.76,3.62,0.01,2.78,18.01,13.57,9.05,,,3.89,103.95,44.43,0.21,,,50938,2564
WE9,2010,30-Aug,8/30/10,14:41,41.7173,83.424,2.7,0.3,28.1,,,,,,,,,,,,,170.89,38.8,23.88,5.34,0.2,2.51,34.05,23.82,8.85,,,4.99,78.53,39.1,1.15,,,35373,1852
WE 2010.15,2010,30-Aug,8/30/10,12:38,41.694,82.9965,10,1.4,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,9.14,0.34,,,5280,243
WE 2010.16,2010,30-Aug,8/30/10,12:51,41.6792,82.9678,10.1,1.1,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,28.12,0.46,,,32976,1644
WE 2010.17,2010,30-Aug,8/30/10,13:04,41.617,82.9348,8.7,1.4,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,29.16,0.18,,,11622,576
WE 2010.18,2010,30-Aug,8/30/10,13:24,41.5908,82.8529,8,1.1,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,8.92,0.32,,,5984,288
WE1,2010,10-Sep,9/10/10,10:58,41.834,83.3635,5.1,0.5,20,,,,,,,,,,,,,71.93,6.12,0.69,4.8,0.01,2.14,19.27,,,,,,109.12,59.33,0.34,,,28307,1732
WE2,2010,10-Sep,9/10/10,12:21,41.7537,83.3184,6.1,0.9,20.1,,,,,,,,,,,,,52.81,30.29,24.3,38.41,0.05,1.98,12.52,12.32,1.53,,,2.69,8.14,2.91,0.07,,,322,17
WE3,2010,10-Sep,9/10/10,11:10,41.8594,83.2636,8,1.2,20.2,,,,,,,,,,,,,48.71,4.22,0.9,3.05,0.05,1.66,10.83,,,,,,76.26,115.27,0.1,,,27462,1559
WE4,2010,10-Sep,9/10/10,11:24,41.8337,83.1918,9.1,1.1,20.4,,,,,,,,,,,,,23.21,3.2,0.42,3.81,0.15,1.45,9.98,,,,,,37.01,40.05,0.12,,,46063,2124
WE5,2010,10-Sep,9/10/10,11:37,41.8104,83.2558,8.7,1.3,20.3,,,,,,,,,,,,,26.88,3.96,0.85,3.24,0.06,1.77,10.41,,,,,,28.48,28.11,0.13,,,12653,570
WE6,2010,10-Sep,9/10/10,12:09,41.7047,83.3871,3,0.3,19.1,,,,,,,,,,,,,138.98,10.7,1.54,3.81,0.02,1.82,23.92,,,,,,129.99,168.44,1.34,,,74468,4684
WE7,2010,10-Sep,9/10/10,12:40,41.764,83.4023,4,0.4,20,,,,,,,,,,,,,86.78,30.42,24.73,9.82,0.07,1.98,15.9,,,,,,36.93,80.18,0.39,,,12860,826
WE8,2010,10-Sep,9/10/10,10:42,41.834,83.3635,5,0.1,20.4,,,,,,,,,,,,,52.74,9.69,2.24,5.88,0.04,1.87,20.96,24.28,8,,,3.91,45.55,54.07,0.26,,,20821,1018
WE9,2010,10-Sep,9/10/10,12:40,41.764,83.4023,4,0.4,20,,,,,,,,,,,,,109.3,19.73,12.77,3.81,0.06,1.82,22.65,12.55,4.07,,,4.34,84.94,48.78,0.46,,,30330,1442
WE1,2010,21-Sep,9/21/10,10:10,41.8854,83.318,5.1,0.7,19,,,,,,,,,,,,,77.28,5.04,0.71,8.38,0.04,1.66,15.9,,,,,,89.67,126.54,0.27,,,8888,554
WE2,2010,21-Sep,9/21/10,11:36,41.7537,83.3187,6,0.7,19.2,,,,,,,,,,,,,70.25,18.06,6.69,54.94,0.04,2.41,12.52,15.15,5.02,,,3.02,34.76,2.51,0.03,,,5258,289
WE3,2010,21-Sep,9/21/10,10:32,41.8612,83.2638,8,0.9,18.9,,,,,,,,,,,,,74.7,5.74,0.59,2.4,0.1,1.87,10.83,,,,,,115.08,148.71,0.32,,,26226,1644
WE4,2010,21-Sep,9/21/10,10:51,41.8334,83.1921,9.1,1.2,18.8,,,,,,,,,,,,,35.53,4.33,0.63,6.06,,2.14,5.76,,,,,,49.48,5.16,0.03,,,11367,565
WE5,2010,21-Sep,9/21/10,11:13,41.8056,83.255,8.1,0.9,19.2,,,,,,,,,,,,,55.7,8.2,2.15,64.23,0.03,2.03,15.05,,,,,,44.73,103.13,0.36,,,14331,913
WE6,2010,21-Sep,9/21/10,11:55,41.7041,83.3846,2.5,0.4,18.7,,,,,,,,,,,,,85.02,7.15,0.91,4.98,0.03,0.86,19.27,,,,,,93.87,58.66,0.39,,,30722,1605
WE7,2010,21-Sep,9/21/10,12:26,41.764,83.4151,3.8,0.5,19.1,,,,,,,,,,,,,115.75,8.91,2.39,4.52,0.05,1.5,19.27,,,,,,99.33,30.07,0.18,,,2905,183
WE8,2010,21-Sep,9/21/10,9:59,41.8353,83.3613,5,0.6,18.9,,,,,,,,,,,,,114.58,7.85,1.83,3.28,0.01,1.23,17.16,25.3,8.7,,,3.58,97.02,44.16,0.24,,,6120,349
WE9,2010,21-Sep,9/21/10,12:10,41.7176,83.4235,2.1,0.3,19.4,,,,,,,,,,,,,153.99,26.5,9.81,4.67,,0.86,35.32,31.67,7.55,,,4.85,88.83,29.88,0.23,,,8652,371
WE1,2010,27-Sep,9/27/10,9:05,41.8848,83.3184,0.9,0.9,18.5,,,,,,,,,,,,,44.75,8.23,1.29,30.2,0.06,2.09,18.01,,,,,,63.44,10.08,0.1,,,7431,477
WE2,2010,27-Sep,9/27/10,10:11,41.7532,83.2139,0.6,0.6,18.3,,,,,,,,,,,,,62.14,12.86,4.87,67.95,0.13,2.14,13.36,27.13,5.38,,,3.7,40.15,12.49,0.03,,,20023,1118
WE3,2010,27-Sep,9/27/10,9:19,41.8604,83.3184,1.8,1.8,18.2,,,,,,,,,,,,,17.91,8.55,4.45,30.2,0.31,1.93,6.61,,,,,,10.8,0.56,0,,,59,3
WE4,2010,27-Sep,9/27/10,9:34,41.8331,83.2037,1.1,1.1,18.3,,,,,,,,,,,,,18.76,3.75,2.56,13.15,0.24,1.98,7.03,,,,,,5.01,0.58,0.03,,,532,20
WE5,2010,27-Sep,9/27/10,9:46,41.8041,83.2485,1.2,1.2,18.1,,,,,,,,,,,,,18.65,6.87,4.21,17.26,0.31,1.98,5.76,,,,,,3.65,0.64,0.01,,,33,1
WE6,2010,27-Sep,9/27/10,10:26,41.7047,83.3851,0.3,0.3,17.6,,,,,,,,,,,,,129.77,7.99,2.19,8.44,0.19,1.34,25.19,,,,,,115.29,57.64,0.35,,,18505,1188
WE7,2010,27-Sep,9/27/10,11:00,41.7641,83.3917,0.5,0.5,18.1,,,,,,,,,,,,,75.19,12.94,7.7,8.63,0.09,2.41,15.9,,,,,,42.04,7.22,0.1,,,15410,822
WE8,2010,27-Sep,9/27/10,8:50,41.8339,83.3645,0.6,0.6,18.5,,,,,,,,,,,,,83.52,7.11,1.15,15.1,0.06,1.45,20.96,24.53,9.17,,,3.98,127.47,46.16,0.11,,,7447,460
WE9,2010,27-Sep,9/27/10,10:37,41.7177,83.4237,0.3,0.3,17.6,,,,,,,,,,,,,105.58,13.18,6,9.49,0.25,1.71,26.03,50.43,8.32,,,4.12,71.82,30.91,0.19,,,8781,565
WE1,2010,7-Oct,10/7/10,10:37,41.8851,83.3188,5,1.5,14.5,,,,,,,,,,,,,27.9,10.57,4.54,23.53,0.28,1.61,9.98,,,,,,18.27,4.54,0.02,,,403,26
WE2,2010,7-Oct,10/7/10,11:49,41.7538,83.3187,6,0.4,14.4,,,,,,,,,,,,,59.38,25.18,12.59,67.55,0.33,2.41,10.83,17.85,2.17,,,2.34,4.87,15.22,0.01,,,198,12
WE3,2010,7-Oct,10/7/10,10:46,41.8583,83.2505,8.3,1.8,14.8,,,,,,,,,,,,,25.16,7.67,2.05,29.88,0.21,0.97,14.63,,,,,,26.8,2.05,0.04,,,759,41
WE4,2010,7-Oct,10/7/10,11:10,41.8336,83.1918,9.1,1.5,14.3,,,,,,,,,,,,,15.97,5.47,1.95,29.81,0.31,1.87,5.76,,,,,,2.96,1.95,0.01,,,41,0
WE5,2010,7-Oct,10/7/10,11:31,41.805,83.255,8.1,1.7,14.9,,,,,,,,,,,,,22.06,13.48,8.45,117.78,0.46,1.98,12.94,,,,,,4.55,8.45,0.02,,,112,4
WE6,2010,7-Oct,10/7/10,12:05,41.7045,83.3853,2.7,0.7,13.3,,,,,,,,,,,,,63.43,35.83,20.88,85.69,0.28,2.35,20.96,,,,,,9.91,20.88,0.13,,,49205,2464
WE7,2010,7-Oct,10/7/10,12:30,41.7647,83.402,5,0.8,14.7,,,,,,,,,,,,,38.99,16.38,9.2,48.02,0.17,2.67,15.9,,,,,,11.7,9.2,0.03,,,19682,992
WE8,2010,7-Oct,10/7/10,10:18,41.8335,83.3641,5,4.3,15,,,,,,,,,,,,,22.53,15.33,7.7,89.88,0.28,2.3,13.36,1.85,0.94,,,2.76,4.08,4.77,0.01,,,238,14
WE9,2010,7-Oct,10/7/10,12:14,41.7182,83.4226,2.7,0.9,13.8,,,,,,,,,,,,,98.95,54.19,37.09,92.67,0.59,1.87,29.83,11.54,2.08,,,4.17,6.25,24.31,0.02,,,548,31
WE1,2010,18-Oct,10/18/10,11:01,41.8853,83.3186,2.5,5,14.3,,,,,,,,,,,,,19.29,3.24,2.65,21.84,0.35,1.71,13.36,,,,,,16.84,2.65,0,,,8,0
WE2,2010,18-Oct,10/18/10,11:57,41.7534,83.3862,1.3,6.1,14.4,,,,,,,,,,,,,24.36,3.84,1.29,2.84,0.28,1.66,12.52,8.58,3.13,,,2.34,22.22,4.94,0.01,,,0,0
WE3,2010,18-Oct,10/18/10,11:14,41.8606,83.2638,3.4,7.5,14.1,,,,,,,,,,,,,13,4.18,1.38,26.48,0.3,2.03,6.61,,,,,,4.02,1.38,0,,,0,0
