State,SUID,STAID,STAID-Gage,SNAME,Landuse,Area,SampleType,Date,Time,Month,Season,Sample period,State sampling period,AmmoniaCen,Ammonia,Discharge instant.,Dissolved oxygen,TKNCensoredwf,NH3PorgNwf,NH3PorgNwuCensored,NH3PorgNwu,NoxwfCensored,Noxwf,Total Nitrogen-calc.,NitritewfCensored,Nitritewf,PO4wfCensored,PO4wf,TpwfCensored,Tpwf,TpwuCensored,Tpwu,Conductivity25C,Temp,pH
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,07/14/1994,750,7,Summer,Uptake,State,-,0.1,1.7,5.8,-,0.9,-,1.1,-,0.32,1.42,-,0.03,-,0.16,-,0.18,-,0.24,683,18.8,8.1
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,07/21/1994,800,7,Summer,Uptake,State,-,0.11,4.2,5.3,-,1.1,-,1.4,-,0.65,2.05,-,0.06,-,0.3,-,0.32,-,0.38,745,23.2,8.1
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,08/24/1994,1440,8,Summer,Uptake,State,-,0.07,1,12.4,-,0.7,-,0.9,-,0.33,1.23,-,0.02,-,0.17,-,0.2,-,0.23,675,27.5,8.4
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,09/21/1994,1215,9,Summer,Uptake,State,-,0.07,1.3,11,-,0.8,-,1,-,0.27,1.27,-,0.02,-,0.61,-,0.72,-,0.79,754,19.99,8.4
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,10/04/1994,1420,10,Fall,Uptake,Other,-,0.03,3.81,11.5,-,0.8,-,0.9,-,1.1,2,-,0.02,-,0.16,-,0.14,-,0.18,740,11.4,8.1
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,11/15/1994,1745,11,Fall,Loading,Other,<,0.015,4.4,15.3,-,0.7,-,0.6,-,1.3,1.9,-,0.02,-,0.09,-,0.09,-,0.11,722,5.68,8.3
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,12/06/1994,1540,12,Fall,Loading,Other,-,0.05,10,15,-,0.9,-,0.8,-,1.1,1.9,<,0.01,-,0.07,-,0.07,-,0.08,760,0.28,8.1
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,01/10/1995,1600,1,Winter,Loading,Other,-,0.34,0.36,3.5,-,1.1,-,1.3,-,2,3.3,-,0.07,-,0.03,-,0.04,-,0.05,593,0.35,7.6
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,03/01/1995,1600,3,Winter,Loading,Other,-,0.08,0.72,12.1,-,0.5,-,0.6,-,2.9,3.5,-,0.02,-,0.04,-,0.05,-,0.08,651,0.15,7.9
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,03/21/1995,1145,3,Winter,Loading,Other,-,0.46,147,11.4,-,2.5,-,2.7,-,5,7.7,-,0.06,-,0.24,-,0.3,-,0.35,524,1.82,7.7
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,04/20/1995,845,4,Spring,Loading,Other,-,0.02,95,9.3,-,1.2,-,1.4,-,1.8,3.2,-,0.01,-,0.08,-,0.09,-,0.15,556,5.8,7.7
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,05/09/1995,1635,5,Spring,Loading,Other,<,0.015,18,15.8,-,1,-,1.1,-,0.43,1.53,-,0.02,-,0.08,-,0.09,-,0.12,644,12.6,8.4
WISCONSIN,WMIC,4071795,4071795,"PENSAUKEE RIVER NEAR KRAKOW, WI",Cropland,35.8,Wadeable,07/12/1995,905,7,Summer,Uptake,State,-,0.14,0.6,3.1,-,1.3,-,1.5,<,0.05,1.525,-,0.01,-,1,-,1.2,-,1.2,567,21.7,7.9
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,03/26/1993,1100,3,Winter,Loading,Other,-,0.02,184,13.3,-,0.3,-,0.4,-,11,11.4,-,0.05,<,0.01,-,0.03,<,0.01,586,8.54,8.4
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,04/19/1993,1130,4,Spring,Loading,Other,-,0.01,123,11.4,-,0.3,-,0.3,-,9.7,10,-,0.03,-,0.02,-,0.07,-,0.04,591,11.6,8.4
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,05/07/1993,1200,5,Spring,Loading,Other,-,0.03,45.96,10.2,-,0.5,-,0.5,-,7.5,8,-,0.08,-,0.01,-,0.02,-,0.05,583,19.14,8.3
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,06/03/1993,1230,6,Spring,Loading,State,-,0.04,30,9.8,-,0.3,-,0.4,-,8.1,8.5,-,0.02,-,0.02,-,0.04,-,0.07,601,15.04,8.3
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,07/08/1993,1500,7,Summer,Uptake,State,-,0.02,38,9.3,-,0.2,-,0.3,-,9,9.3,-,0.01,-,0.06,-,0.06,-,0.07,608,25.95,8.3
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,08/10/1993,1100,8,Summer,Uptake,State,-,0.04,1.4,8.8,-,0.4,-,0.5,-,1.6,2.1,-,0.01,-,0.03,-,0.04,-,0.05,522,21.9,8
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,08/13/1993,1000,8,Summer,Uptake,State,<,0.01,21,7.3,-,0.3,-,0.6,-,1.5,2.1,-,0.01,-,0.12,-,0.11,-,0.19,356,21.46,7.8
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,09/15/1993,1530,9,Summer,Uptake,State,-,0.02,14,8.7,-,0.4,-,0.4,-,3.4,3.8,<,0.01,-,0.06,-,0.07,-,0.09,542,19.67,8.2
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,10/08/1993,1100,10,Fall,Uptake,Other,-,0.03,22,9,-,0.3,-,0.2,-,6,6.2,<,0.01,-,0.06,-,0.04,-,0.05,657,14.82,8.3
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,11/15/1993,1230,11,Fall,Loading,Other,-,0.04,2095,9.2,-,0.7,-,1.4,-,3.9,5.3,-,0.04,-,0.41,-,0.4,-,0.82,301,12.93,7.6
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,12/06/1993,1330,12,Fall,Loading,Other,-,0.05,341,,-,0.9,-,0.7,-,7.1,7.8,-,0.01,-,0.12,-,0.13,-,0.23,,,8.3
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,01/26/1994,1230,1,Winter,Loading,Other,-,0.69,723,12.6,-,1.6,-,2,-,2.3,4.3,-,0.03,-,0.61,-,0.59,-,0.82,207,0.24,7.7
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,02/16/1994,1530,2,Winter,Loading,Other,-,0.68,105,13.3,-,1.5,-,1.8,-,3.8,5.6,-,0.06,-,0.34,-,0.32,-,0.45,351,3.7,8.4
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,03/24/1994,1030,3,Winter,Loading,Other,-,0.03,34,10,-,0.3,-,0.5,-,5.8,6.3,-,0.1,<,0.01,<,0.01,-,0.03,579,12.51,8
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,04/12/1994,1030,4,Spring,Loading,Other,-,0.18,1070,11.3,-,0.7,-,2.1,-,5.9,8,-,0.03,-,0.19,-,0.2,-,0.8,315,7.45,7.8
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,05/03/1994,1400,5,Spring,Loading,Other,-,0.03,144,11.8,-,0.3,-,0.3,-,9.4,9.7,-,0.03,-,0.03,-,0.02,-,0.02,579,11.62,8.5
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,05/16/1994,1430,5,Spring,Loading,Other,-,0.02,178,11.6,-,0.5,-,0.5,-,9.2,9.7,-,0.06,-,0.03,-,0.04,-,0.04,569,17.35,8.5
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,06/16/1994,1630,6,Spring,Loading,State,-,0.05,33,7.3,-,0.5,-,0.6,-,4.5,5.1,-,0.03,-,0.08,-,0.11,-,0.16,524,24.6,8.1
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,06/27/1994,1430,6,Spring,Loading,State,-,0.38,280,8.3,-,1.2,-,1.8,-,15,16.8,-,0.21,-,0.21,-,0.23,-,0.45,411,19.7,7.9
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,07/11/1994,1430,7,Summer,Uptake,State,<,0.01,25,9.5,-,0.3,-,0.4,-,6.5,6.9,-,0.01,-,0.07,-,0.07,-,0.1,588,23.25,8.3
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,07/25/1994,1330,7,Summer,Uptake,State,<,0.01,29,8.7,-,0.3,-,0.5,-,6.4,6.9,<,0.01,-,0.13,-,0.13,-,0.15,516,24.25,8.3
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,08/17/1994,1200,8,Summer,Uptake,State,-,0.02,2.3,10,-,0.3,-,0.4,-,0.93,1.33,<,0.01,-,0.04,-,0.03,-,0.05,431,21.81,8.1
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,09/26/1994,1500,9,Summer,Uptake,State,-,0.08,0.11,6.8,-,0.3,-,0.5,-,0.14,0.64,-,0.01,<,0.01,<,0.01,-,0.03,448,15.94,7.7
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,10/26/1994,1000,10,Fall,Uptake,Other,<,0.015,0.56,7.5,-,0.2,-,0.2,<,0.05,0.225,<,0.01,-,0.03,-,0.04,-,0.03,523,8.85,7.9
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,11/21/1994,1450,11,Fall,Loading,Other,<,0.015,8.9,12.2,-,0.2,-,0.3,<,0.05,0.325,<,0.01,<,0.01,<,0.01,-,0.01,527,10.95,8.4
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,12/07/1994,1000,12,Fall,Loading,Other,-,0.11,8.6,9.1,-,0.3,-,0.3,-,1.5,1.8,-,0.02,-,0.11,-,0.11,-,0.11,565,10.38,8.1
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,01/04/1995,1440,1,Winter,Loading,Other,<,0.015,14,15,<,0.2,<,0.2,-,4.8,4.9,-,0.02,<,0.01,<,0.01,-,0.02,638,0.14,8.6
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,02/06/1995,1030,2,Winter,Loading,Other,<,0.015,64,13.8,<,0.2,-,0.2,-,9.9,10.1,-,0.03,-,0.02,<,0.01,-,0.01,634,-0.1,8.3
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,03/06/1995,1100,3,Winter,Loading,Other,<,0.015,84,13.1,<,0.2,-,0.2,-,8.6,8.8,-,0.03,<,0.01,<,0.01,<,0.01,586,5.84,8.3
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,04/24/1995,1100,4,Spring,Loading,Other,-,0.15,958,11.1,-,1,-,1.9,-,8.6,10.5,-,0.03,-,0.19,-,0.22,-,0.56,369,8.81,7.9
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,05/18/1995,1100,5,Spring,Loading,Other,-,0.09,2110,8.2,-,0.7,-,4,-,4.7,8.7,-,0.03,-,0.22,-,0.23,-,1.3,260,16.02,7.6
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,05/18/1995,1140,5,Spring,Loading,Other,-,0.09,2150,8.2,-,0.6,-,3.3,-,4.9,8.2,-,0.03,-,0.21,-,0.22,-,1.1,261,16.07,7.6
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,05/18/1995,1330,5,Spring,Loading,Other,-,0.12,2195,8.2,-,0.7,-,4,-,5,9,-,0.04,-,0.23,-,0.24,-,1.4,248,16.07,7.6
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,06/15/2004,1220,6,Spring,Loading,State,<,0.04,63,6.1,,,,,-,7.09,7.483,-,0.014,-,0.031,,,-,0.0779,568,23.45,8.1
INDIANA,WHMI,391732085414401,391732085414401,"CLIFTY CREEK AT CO RD 1150 E NEAR HARTSVILLE, IN",Cropland,87.9,Wadeable,08/10/2004,1630,8,Summer,Uptake,State,<,0.04,4.4,9.8,,,,,-,1.69,2.11,E,0.004,-,0.06,,,-,0.0975,449,23.69,8.3
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,03/28/1996,914,3,Winter,Loading,Other,-,0.19,9.1,12.8,-,0.6,-,1,-,7.5,8.5,-,0.05,-,0.21,-,0.21,-,0.23,403,1.1,7.8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,04/17/1996,959,4,Spring,Loading,Other,-,0.02,3.22,14.4,<,0.2,-,0.2,-,5.9,6.1,<,0.01,-,0.03,-,0.04,-,0.05,432,6.2,8.5
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,05/15/1996,944,5,Spring,Loading,Other,-,0.06,2.82,11.6,-,0.3,-,0.3,-,5.1,5.4,-,0.18,-,0.03,-,0.02,-,0.04,443,10.9,8.2
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,06/04/1996,1145,6,Spring,Loading,State,-,0.06,101,9.6,-,0.3,-,0.5,-,14,14.5,-,0.05,-,0.08,-,0.08,-,0.14,572,12,8.1
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,06/07/1996,1210,6,Spring,Loading,State,-,0.04,188,9.1,-,0.3,-,1.3,-,3.5,4.8,-,0.06,-,0.09,-,0.11,-,0.16,532,11.8,8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,06/19/1996,1103,6,Spring,Loading,State,-,0.02,268,8.6,-,0.3,-,0.9,-,19,19.9,-,0.04,-,0.04,-,0.06,-,0.12,564,14.6,7.9
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,07/17/1996,1110,7,Summer,Uptake,State,-,0.03,29,8.8,<,0.2,-,0.5,-,9.3,9.8,-,0.04,-,0.09,-,0.07,-,0.05,491,17.6,8.1
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,08/14/1996,1003,8,Summer,Uptake,State,-,0.03,9.9,9.6,<,0.2,-,0.2,-,8.3,8.5,-,0.07,-,0.07,-,0.06,-,0.06,494,17,8.1
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,09/18/1996,1014,9,Summer,Uptake,State,<,0.015,2.4,11.5,<,0.2,-,0.2,-,6.4,6.6,-,0.08,-,0.03,-,0.03,-,0.03,467,12.1,8.2
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,10/23/1996,1107,10,Fall,Uptake,Other,-,0.06,0.52,9.6,-,0.3,-,0.8,-,4.4,5.2,-,0.05,-,0.07,-,0.05,-,0.18,396,6,7.9
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,12/11/1996,1150,12,Fall,Loading,Other,-,0.02,17,13.6,<,0.2,<,0.2,-,8,8.1,-,0.03,-,0.06,<,0.01,-,0.05,448,0.6,8.3
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,01/14/1997,950,1,Winter,Loading,Other,<,0.015,36,9.4,<,0.2,<,0.2,-,9.4,9.5,-,0.03,-,0.09,-,0.09,-,0.09,505,0,7.5
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,02/19/1997,1050,2,Winter,Loading,Other,-,0.25,237,12.2,-,0.5,-,0.8,-,6.3,7.1,-,0.08,-,0.19,-,0.17,-,0.18,403,0,7.2
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,03/18/1997,1018,3,Winter,Loading,Other,-,0.54,293,12.7,-,1.5,-,2.3,-,3.3,5.6,-,0.06,-,0.32,-,0.33,-,0.59,209,0,7.8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,04/09/1997,1446,4,Spring,Loading,Other,-,0.03,146,11.6,<,0.2,-,0.3,-,13,13.3,-,0.02,-,0.06,-,0.06,-,0.1,536,5,8.1
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,05/03/1997,1053,5,Spring,Loading,Other,-,0.07,388,10.3,-,0.384,-,0.989,-,14.05,15.039,-,0.042,-,0.115,-,0.09,-,0.211,489,7.6,8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,06/04/1997,1310,6,Spring,Loading,State,<,0.015,47,10.3,<,0.2,<,0.2,-,9.81,9.914,-,0.035,-,0.081,-,0.061,-,0.075,503,16.3,8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,07/09/1997,1151,7,Summer,Uptake,State,<,0.015,58,9,-,0.237,-,0.461,-,9.97,10.427,-,0.023,-,0.087,-,0.098,-,0.156,525,16.1,7.9
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,08/04/1997,1613,8,Summer,Uptake,State,<,0.015,62,8.3,-,0.211,-,0.396,-,9.61,10.005,-,0.025,-,0.092,-,0.086,-,0.083,533,20.9,7.8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,08/25/1997,1130,8,Summer,Uptake,State,<,0.015,22,11.2,<,0.2,-,0.256,-,8.29,8.55,-,0.069,-,0.05,-,0.04,-,0.051,488,15.6,7.9
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,09/04/1997,1248,9,Summer,Uptake,State,<,0.015,15,11.5,<,0.2,<,0.2,-,7.75,7.849,-,0.066,-,0.065,-,0.058,-,0.117,492,15,8.1
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,10/09/1997,823,10,Fall,Uptake,Other,-,0.038,3.29,7.6,-,0.528,-,0.654,-,5.47,6.121,-,0.178,<,0.01,-,0.067,-,0.063,456,14.5,7.8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,11/06/1997,855,11,Fall,Loading,Other,<,0.02,4.74,11.5,-,0.121,-,0.241,-,8.01,8.251,-,0.035,-,0.06,-,0.073,-,0.063,491,4.6,8.3
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,12/03/1997,852,12,Fall,Loading,Other,<,0.02,2.04,12.1,-,0.137,-,0.109,-,7.73,7.843,-,0.028,-,0.067,-,0.055,-,0.049,452,2.5,8.3
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,01/07/1998,902,1,Winter,Loading,Other,<,0.02,0.072,12.1,-,0.273,-,0.191,-,6.12,6.311,-,0.057,-,0.075,-,0.052,-,0.053,443,0,8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,02/19/1998,948,2,Winter,Loading,Other,-,0.96,59.5,12.9,-,2.269,-,2.909,-,6.14,9.045,-,0.075,-,0.932,-,0.977,-,1.137,320,0.1,8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,03/13/1998,850,3,Winter,Loading,Other,-,0.041,8.11,12.4,-,0.126,-,0.384,-,11.26,11.644,-,0.024,-,0.068,-,0.092,-,0.048,519,0.1,8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,04/02/1998,843,4,Spring,Loading,Other,-,0.067,388,11.7,-,0.509,-,1.2,-,16.71,17.91,-,0.026,-,0.136,-,0.14,-,0.245,489,5.1,8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,05/06/1998,838,5,Spring,Loading,Other,-,0.023,73.6,9.8,-,0.246,-,0.187,-,12.93,13.117,-,0.027,-,0.071,-,0.065,-,0.066,532,11.4,8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,05/18/1998,1004,5,Spring,Loading,Other,-,0.022,48.6,8.7,-,0.171,-,0.228,-,11.8,12.028,-,0.036,-,0.093,-,0.074,-,0.099,519,14.9,8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,06/03/1998,906,6,Spring,Loading,State,-,0.085,116,9.5,-,0.202,-,0.616,-,16.11,16.726,-,0.047,-,0.085,-,0.065,-,0.094,551,11.7,7.9
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,07/08/1998,848,7,Summer,Uptake,State,<,0.02,108,8.9,-,0.607,-,0.728,-,12.51,13.238,-,0.142,-,0.019,-,0.04,-,0.118,540,15.1,7.6
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,08/05/1998,837,8,Summer,Uptake,State,-,0.057,43.6,9.3,-,0.228,-,0.367,-,8.43,8.792,-,0.04,-,0.099,-,0.077,-,0.095,468,15.4,7.8
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,09/02/1998,842,9,Summer,Uptake,State,<,0.02,30.4,9.3,-,0.134,-,0.235,-,9.38,9.615,-,0.021,-,0.09,-,0.098,-,0.106,509,12.2,7.9
IOWA,EIWA,5461390,5461390,"FLOOD CREEK NEAR POWERSVILLE, IA",Cropland,124,Wadeable,07/22/1999,1500,7,Summer,Uptake,State,<,0.02,3240,6.9,-,0.787,-,1.281,-,2.98,4.258,-,0.103,-,0.078,-,0.206,-,0.339,194,25.7,7
MINNESOTA,UMIS,5276005,5276005,"NORTH FORK CROW RIVER ABOVE PAYNESVILLE, MN",Agriculture,232,Wadeable,04/02/1996,1125,4,Spring,Loading,Other,-,0.38,434,7.8,-,1.2,-,1.3,-,1.1,2.4,-,0.05,-,0.21,-,0.25,-,0.27,380,0.17,7.3
MINNESOTA,UMIS,5276005,5276005,"NORTH FORK CROW RIVER ABOVE PAYNESVILLE, MN",Agriculture,232,Wadeable,05/16/1996,1225,5,Spring,Loading,Other,<,0.015,309,9.1,-,0.9,-,1.1,-,1.6,2.7,-,0.03,-,0.07,-,0.09,-,0.14,597,16,7.9
MINNESOTA,UMIS,5276005,5276005,"NORTH FORK CROW RIVER ABOVE PAYNESVILLE, MN",Agriculture,232,Wadeable,06/11/1996,1210,6,Spring,Loading,State,<,0.015,91,9.5,-,0.6,-,0.9,-,1.6,2.5,-,0.04,-,0.04,-,0.04,-,0.1,625,23.1,8
MINNESOTA,UMIS,5276005,5276005,"NORTH FORK CROW RIVER ABOVE PAYNESVILLE, MN",Agriculture,232,Wadeable,07/08/1996,1115,7,Summer,Uptake,State,-,0.04,36.6,8.7,-,0.5,-,0.6,-,1.1,1.7,-,0.02,-,0.04,-,0.04,-,0.04,590,20.42,8.4
MINNESOTA,UMIS,5276005,5276005,"NORTH FORK CROW RIVER ABOVE PAYNESVILLE, MN",Agriculture,232,Wadeable,08/19/1996,1255,8,Summer,Uptake,State,-,0.06,7.3,7.1,-,0.5,-,1,-,0.54,1.54,-,0.02,-,0.04,<,0.01,-,0.09,609,20.3,8
